Cycle: 5  cd16  2 nM_X	Cycle: 5  cd16  2 nM_Y	Fitted Cycle: 5  cd16  2 nM_X	Fitted Cycle: 5  cd16  2 nM_Y	Cycle: 6  cd16  4 nM_X	Cycle: 6  cd16  4 nM_Y	Fitted Cycle: 6  cd16  4 nM_X	Fitted Cycle: 6  cd16  4 nM_Y	Cycle: 7  cd16  8 nM_X	Cycle: 7  cd16  8 nM_Y	Fitted Cycle: 7  cd16  8 nM_X	Fitted Cycle: 7  cd16  8 nM_Y	Cycle: 8  cd16  16 nM_X	Cycle: 8  cd16  16 nM_Y	Fitted Cycle: 8  cd16  16 nM_X	Fitted Cycle: 8  cd16  16 nM_Y	Cycle: 9  cd16  32 nM_X	Cycle: 9  cd16  32 nM_Y	Fitted Cycle: 9  cd16  32 nM_X	Fitted Cycle: 9  cd16  32 nM_Y	Cycle: 10  cd16  8 nM_X	Cycle: 10  cd16  8 nM_Y	Fitted Cycle: 10  cd16  8 nM_X	Fitted Cycle: 10  cd16  8 nM_Y
64.44	3.32947	64.44	3.35072	64.34	6.70186	64.34	6.77145	64.44	12.6667	64.44	12.8214	64.44	24.0726	64.44	24.2946	64.44	42.7028	64.44	42.9309	64.44	12.684	64.44	12.8798
64.54	3.33012	64.54	3.35127	64.44	6.69666	64.44	6.77248	64.54	12.6771	64.54	12.8231	64.54	24.0791	64.54	24.297	64.54	42.719	64.54	42.9332	64.54	12.6847	64.54	12.8815
64.64	3.32556	64.64	3.35182	64.54	6.71293	64.54	6.7735	64.64	12.6706	64.64	12.8248	64.64	24.0843	64.64	24.2994	64.64	42.7242	64.64	42.9356	64.64	12.6899	64.64	12.8832
64.74	3.3184	64.74	3.35237	64.64	6.70837	64.64	6.77451	64.74	12.6771	64.74	12.8265	64.74	24.0771	64.74	24.3018	64.74	42.7268	64.74	42.9379	64.74	12.6827	64.74	12.8849
64.84	3.31775	64.84	3.35292	64.74	6.70512	64.74	6.77552	64.84	12.6784	64.84	12.8282	64.84	24.0823	64.84	24.3041	64.84	42.7321	64.84	42.9402	64.84	12.6926	64.84	12.8866
64.94	3.31514	64.94	3.35346	64.84	6.71619	64.84	6.77652	64.94	12.6699	64.94	12.8298	64.94	24.0739	64.94	24.3065	64.94	42.7334	64.94	42.9424	64.94	12.6912	64.94	12.8882
65.04	3.30863	65.04	3.354	64.94	6.70772	64.94	6.77752	65.04	12.6791	65.04	12.8315	65.04	24.0732	65.04	24.3088	65.04	42.7308	65.04	42.9447	65.04	12.7003	65.04	12.8899
65.14	3.31032	65.14	3.35454	65.04	6.71293	65.04	6.77851	65.14	12.6925	65.14	12.8332	65.14	24.0866	65.14	24.3111	65.14	42.7403	65.14	42.9469	65.14	12.7039	65.14	12.8916
65.24	3.32686	65.24	3.35508	65.14	6.71462	65.14	6.7795	65.24	12.6895	65.24	12.8348	65.24	24.0934	65.24	24.3134	65.24	42.7412	65.24	42.9491	65.24	12.7107	65.24	12.8932
65.34	3.32556	65.34	3.35561	65.24	6.71554	65.24	6.78048	65.34	12.6921	65.34	12.8364	65.34	24.0901	65.34	24.3157	65.34	42.7438	65.34	42.9514	65.34	12.7036	65.34	12.8948
65.44	3.33207	65.44	3.35614	65.34	6.70837	65.34	6.78145	65.44	12.6888	65.44	12.8381	65.44	24.1025	65.44	24.318	65.44	42.7405	65.44	42.9535	65.44	12.714	65.44	12.8965
65.54	3.33272	65.54	3.35667	65.44	6.71488	65.44	6.78242	65.54	12.6953	65.54	12.8397	65.54	24.0993	65.54	24.3203	65.54	42.747	65.54	42.9557	65.54	12.7263	65.54	12.8981
65.64	3.33077	65.64	3.35719	65.54	6.71163	65.54	6.78339	65.64	12.6973	65.64	12.8413	65.64	24.1051	65.64	24.3225	65.64	42.749	65.64	42.9579	65.64	12.7166	65.64	12.8997
65.74	3.33793	65.74	3.35771	65.64	6.71749	65.64	6.78435	65.74	12.6947	65.74	12.8429	65.74	24.1142	65.74	24.3248	65.74	42.7561	65.74	42.96	65.74	12.7237	65.74	12.9013
65.84	3.34184	65.84	3.35823	65.74	6.71684	65.74	6.7853	65.84	12.7084	65.84	12.8445	65.84	24.122	65.84	24.327	65.84	42.7698	65.84	42.9621	65.84	12.7374	65.84	12.9029
65.94	3.33337	65.94	3.35874	65.84	6.71488	65.84	6.78625	65.94	12.7097	65.94	12.8461	65.94	24.1116	65.94	24.3292	65.94	42.7574	65.94	42.9642	65.94	12.7289	65.94	12.9045
66.04	3.34639	66.04	3.35925	65.94	6.71619	65.94	6.78719	66.04	12.7129	66.04	12.8476	66.04	24.1207	66.04	24.3314	66.04	42.7646	66.04	42.9663	66.04	12.7381	66.04	12.906
66.14	3.34379	66.14	3.35976	66.04	6.72921	66.04	6.78813	66.14	12.7201	66.14	12.8492	66.14	24.122	66.14	24.3335	66.14	42.7718	66.14	42.9684	66.14	12.7433	66.14	12.9076
66.24	3.35225	66.24	3.36027	66.14	6.7266	66.14	6.78907	66.24	12.7285	66.24	12.8507	66.24	24.1305	66.24	24.3357	66.24	42.7802	66.24	42.9705	66.24	12.7576	66.24	12.9091
66.34	3.34054	66.34	3.36078	66.24	6.73507	66.24	6.78999	66.34	12.7188	66.34	12.8523	66.34	24.1247	66.34	24.3378	66.34	42.7802	66.34	42.9725	66.34	12.7478	66.34	12.9107
66.44	3.35225	66.44	3.36128	66.34	6.7253	66.34	6.79092	66.44	12.7266	66.44	12.8538	66.44	24.1383	66.44	24.34	66.44	42.7978	66.44	42.9745	66.44	12.7556	66.44	12.9122
66.54	3.349	66.54	3.36178	66.44	6.73702	66.44	6.79183	66.54	12.7311	66.54	12.8554	66.54	24.139	66.54	24.3421	66.54	42.7985	66.54	42.9765	66.54	12.7504	66.54	12.9138
66.64	3.34184	66.64	3.36227	66.54	6.73376	66.54	6.79275	66.64	12.7396	66.64	12.8569	66.64	24.1416	66.64	24.3442	66.64	42.7913	66.64	42.9785	66.64	12.7589	66.64	12.9153
66.74	3.33702	66.74	3.36276	66.64	6.72465	66.64	6.79365	66.74	12.7328	66.74	12.8584	66.74	24.1368	66.74	24.3463	66.74	42.7962	66.74	42.9805	66.74	12.7638	66.74	12.9168
66.84	3.33793	66.84	3.36325	66.74	6.72959	66.74	6.79456	66.84	12.7337	66.84	12.8599	66.84	24.1377	66.84	24.3484	66.84	42.7972	66.84	42.9825	66.84	12.755	66.84	12.9183
66.94	3.34784	66.94	3.36374	66.84	6.73051	66.84	6.79545	66.94	12.739	66.94	12.8614	66.94	24.1429	66.94	24.3504	66.94	42.8024	66.94	42.9844	66.94	12.7602	66.94	12.9198
67.04	3.3464	67.04	3.36423	66.94	6.72595	66.94	6.79635	67.04	12.7344	67.04	12.8628	67.04	24.1391	67.04	24.3525	67.04	42.8134	67.04	42.9864	67.04	12.7615	67.04	12.9212
67.14	3.35291	67.14	3.36471	67.04	6.73116	67.04	6.79723	67.14	12.7468	67.14	12.8643	67.14	24.1526	67.14	24.3545	67.14	42.8199	67.14	42.9883	67.14	12.7719	67.14	12.9227
67.24	3.34574	67.24	3.36519	67.14	6.73376	67.14	6.79811	67.24	12.7494	67.24	12.8658	67.24	24.1553	67.24	24.3566	67.24	42.8225	67.24	42.9902	67.24	12.7804	67.24	12.9242
67.34	3.34613	67.34	3.36567	67.24	6.73637	67.24	6.79899	67.34	12.7459	67.34	12.8672	67.34	24.1517	67.34	24.3586	67.34	42.819	67.34	42.9921	67.34	12.7671	67.34	12.9256
67.44	3.35095	67.44	3.36614	67.34	6.73285	67.34	6.79987	67.44	12.7448	67.44	12.8687	67.44	24.1507	67.44	24.3606	67.44	42.8278	67.44	42.994	67.44	12.7758	67.44	12.9271
67.54	3.35095	67.54	3.36662	67.44	6.73651	67.44	6.80073	67.54	12.7448	67.54	12.8701	67.54	24.1546	67.54	24.3626	67.54	42.818	67.54	42.9958	67.54	12.7797	67.54	12.9285
67.64	3.35746	67.64	3.36708	67.54	6.74353	67.54	6.8016	67.64	12.7513	67.64	12.8716	67.64	24.167	67.64	24.3645	67.64	42.8245	67.64	42.9977	67.64	12.7921	67.64	12.93
67.74	3.36332	67.74	3.36755	67.64	6.75004	67.64	6.80245	67.74	12.7435	67.74	12.873	67.74	24.1689	67.74	24.3665	67.74	42.8312	67.74	42.9995	67.74	12.7843	67.74	12.9314
67.84	3.35942	67.84	3.36802	67.74	6.74223	67.74	6.80331	67.84	12.7435	67.84	12.8744	67.84	24.1592	67.84	24.3685	67.84	42.8382	67.84	43.0013	67.84	12.7843	67.84	12.9328
67.94	3.36397	67.94	3.36848	67.84	6.74223	67.84	6.80416	67.94	12.7481	67.94	12.8758	67.94	24.1637	67.94	24.3704	67.94	42.8427	67.94	43.0031	67.94	12.7888	67.94	12.9342
68.04	3.35681	68.04	3.36894	67.94	6.74679	67.94	6.805	68.04	12.7417	68.04	12.8772	68.04	24.1624	68.04	24.3723	68.04	42.8414	68.04	43.0049	68.04	12.7778	68.04	12.9356
68.14	3.36723	68.14	3.3694	68.04	6.74548	68.04	6.80584	68.14	12.7533	68.14	12.8786	68.14	24.1709	68.14	24.3742	68.14	42.846	68.14	43.0067	68.14	12.7823	68.14	12.937
68.24	3.36593	68.24	3.36985	68.14	6.75004	68.14	6.80667	68.24	12.752	68.24	12.88	68.24	24.1754	68.24	24.3761	68.24	42.8486	68.24	43.0085	68.24	12.781	68.24	12.9384
68.34	3.36202	68.34	3.3703	68.24	6.73897	68.24	6.8075	68.34	12.75	68.34	12.8813	68.34	24.1832	68.34	24.378	68.34	42.872	68.34	43.0102	68.34	12.7888	68.34	12.9397
68.44	3.36072	68.44	3.37075	68.34	6.75069	68.34	6.80833	68.44	12.7487	68.44	12.8827	68.44	24.1819	68.44	24.3799	68.44	42.8707	68.44	43.012	68.44	12.7875	68.44	12.9411
68.54	3.36918	68.54	3.3712	68.44	6.75525	68.44	6.80915	68.54	12.7533	68.54	12.8841	68.54	24.1865	68.54	24.3817	68.54	42.8753	68.54	43.0137	68.54	12.7921	68.54	12.9425
68.64	3.36853	68.64	3.37164	68.54	6.75004	68.54	6.80997	68.64	12.7468	68.64	12.8854	68.64	24.1898	68.64	24.3836	68.64	42.8785	68.64	43.0154	68.64	12.7953	68.64	12.9438
68.74	3.37179	68.74	3.37209	68.64	6.76306	68.64	6.81078	68.74	12.75	68.74	12.8867	68.74	24.193	68.74	24.3854	68.74	42.8818	68.74	43.0171	68.74	12.7986	68.74	12.9451
68.84	3.37829	68.84	3.37253	68.74	6.77022	68.74	6.81159	68.84	12.7604	68.84	12.8881	68.84	24.1995	68.84	24.3873	68.84	42.8883	68.84	43.0188	68.84	12.7934	68.84	12.9465
68.94	3.36723	68.94	3.37297	68.84	6.77283	68.84	6.81239	68.94	12.765	68.94	12.8894	68.94	24.1982	68.94	24.3891	68.94	42.887	68.94	43.0205	68.94	12.7921	68.94	12.9478
69.04	3.36528	69.04	3.3734	68.94	6.77152	68.94	6.81319	69.04	12.7533	69.04	12.8907	69.04	24.1963	69.04	24.3909	69.04	42.8851	69.04	43.0221	69.04	12.7901	69.04	12.9491
69.14	3.36723	69.14	3.37383	69.04	6.76957	69.04	6.81398	69.14	12.7552	69.14	12.892	69.14	24.2021	69.14	24.3927	69.14	42.887	69.14	43.0238	69.14	12.7968	69.14	12.9504
69.24	3.37178	69.24	3.37426	69.14	6.77152	69.14	6.81477	69.24	12.7637	69.24	12.8933	69.24	24.2125	69.24	24.3945	69.24	42.8916	69.24	43.0254	69.24	12.8084	69.24	12.9517
69.34	3.36593	69.34	3.37469	69.24	6.77608	69.24	6.81555	69.34	12.7696	69.34	12.8946	69.34	24.2125	69.34	24.3962	69.34	42.8955	69.34	43.027	69.34	12.8037	69.34	12.953
69.44	3.37309	69.44	3.37512	69.34	6.76632	69.34	6.81634	69.44	12.7611	69.44	12.8959	69.44	24.2138	69.44	24.398	69.44	42.9026	69.44	43.0286	69.44	12.8027	69.44	12.9543
69.54	3.37895	69.54	3.37554	69.44	6.77152	69.44	6.81711	69.54	12.7669	69.54	12.8972	69.54	24.2197	69.54	24.3997	69.54	42.9085	69.54	43.0302	69.54	12.8155	69.54	12.9556
69.64	3.37764	69.64	3.37596	69.54	6.78324	69.54	6.81788	69.64	12.7793	69.64	12.8985	69.64	24.2184	69.64	24.4015	69.64	42.9072	69.64	43.0318	69.64	12.8045	69.64	12.9569
69.74	3.3783	69.74	3.37638	69.64	6.77218	69.64	6.81865	69.74	12.7761	69.74	12.8997	69.74	24.2191	69.74	24.4032	69.74	42.9176	69.74	43.0334	69.74	12.8051	69.74	12.9581
69.84	3.36788	69.84	3.3768	69.74	6.77283	69.74	6.81941	69.84	12.7754	69.84	12.901	69.84	24.2184	69.84	24.4049	69.84	42.917	69.84	43.035	69.84	12.8045	69.84	12.9594
69.94	3.37699	69.94	3.37722	69.84	6.77608	69.84	6.82017	69.94	12.7845	69.94	12.9022	69.94	24.2275	69.94	24.4066	69.94	42.93	69.94	43.0365	69.94	12.8136	69.94	12.9606
70.04	3.37699	70.04	3.37763	69.94	6.79106	69.94	6.82093	70.04	12.7845	70.04	12.9035	70.04	24.2275	70.04	24.4083	70.04	42.9358	70.04	43.038	70.04	12.8136	70.04	12.9619
70.14	3.37113	70.14	3.37804	70.04	6.79106	70.04	6.82168	70.14	12.7845	70.14	12.9047	70.14	24.2275	70.14	24.41	70.14	42.9358	70.14	43.0396	70.14	12.8136	70.14	12.9631
70.24	3.37699	70.24	3.37845	70.14	6.77934	70.14	6.82243	70.24	12.7845	70.24	12.9059	70.24	24.2275	70.24	24.4116	70.24	42.9358	70.24	43.0411	70.24	12.8136	70.24	12.9643
70.34	3.38481	70.34	3.37885	70.24	6.77934	70.24	6.82317	70.34	12.7923	70.34	12.9072	70.34	24.2353	70.34	24.4133	70.34	42.9554	70.34	43.0426	70.34	12.8214	70.34	12.9656
70.44	3.38676	70.44	3.37925	70.34	6.78715	70.34	6.82391	70.44	12.7943	70.44	12.9084	70.44	24.2373	70.44	24.415	70.44	42.9573	70.44	43.0441	70.44	12.8233	70.44	12.9668
70.54	3.38676	70.54	3.37966	70.44	6.7891	70.44	6.82464	70.54	12.7943	70.54	12.9096	70.54	24.2373	70.54	24.4166	70.54	42.9573	70.54	43.0456	70.54	12.8273	70.54	12.968
70.64	3.39001	70.64	3.38006	70.54	6.7891	70.54	6.82537	70.64	12.7975	70.64	12.9108	70.64	24.2405	70.64	24.4182	70.64	42.9606	70.64	43.047	70.64	12.8364	70.64	12.9692
70.74	3.39002	70.74	3.38045	70.64	6.78259	70.64	6.8261	70.74	12.7975	70.74	12.912	70.74	24.2366	70.74	24.4198	70.74	42.9606	70.74	43.0485	70.74	12.8364	70.74	12.9704
70.84	3.39327	70.84	3.38085	70.74	6.78259	70.74	6.82682	70.84	12.8008	70.84	12.9132	70.84	24.234	70.84	24.4214	70.84	42.9736	70.84	43.0499	70.84	12.8396	70.84	12.9716
70.94	3.3835	70.94	3.38124	70.84	6.78975	70.84	6.82754	70.94	12.8008	70.94	12.9143	70.94	24.234	70.94	24.423	70.94	42.9736	70.94	43.0514	70.94	12.8396	70.94	12.9727
71.04	3.3835	71.04	3.38163	70.94	6.79561	70.94	6.82825	71.04	12.8008	71.04	12.9155	71.04	24.234	71.04	24.4246	71.04	42.9638	71.04	43.0528	71.04	12.8396	71.04	12.9739
71.14	3.38676	71.14	3.38202	71.04	6.79561	71.04	6.82896	71.14	12.7923	71.14	12.9167	71.14	24.2373	71.14	24.4262	71.14	42.9768	71.14	43.0542	71.14	12.8429	71.14	12.9751
71.24	3.38546	71.24	3.38241	71.14	6.79887	71.14	6.82967	71.24	12.791	71.24	12.9178	71.24	24.236	71.24	24.4278	71.24	42.9755	71.24	43.0556	71.24	12.8416	71.24	12.9762
71.34	3.3835	71.34	3.38279	71.24	6.79171	71.24	6.83037	71.34	12.7891	71.34	12.919	71.34	24.2438	71.34	24.4293	71.34	42.9736	71.34	43.057	71.34	12.8299	71.34	12.9774
71.44	3.3835	71.44	3.38317	71.34	6.79561	71.34	6.83107	71.44	12.7891	71.44	12.9201	71.44	24.234	71.44	24.4309	71.44	42.9736	71.44	43.0584	71.44	12.8299	71.44	12.9785
71.54	3.37699	71.54	3.38355	71.44	6.79561	71.44	6.83176	71.54	12.7923	71.54	12.9213	71.54	24.2412	71.54	24.4324	71.54	42.9768	71.54	43.0598	71.54	12.8331	71.54	12.9797
71.64	3.37699	71.64	3.38393	71.54	6.79887	71.54	6.83245	71.64	12.7962	71.64	12.9224	71.64	24.247	71.64	24.4339	71.64	42.9808	71.64	43.0611	71.64	12.8331	71.64	12.9808
71.74	3.37699	71.74	3.38431	71.64	6.79887	71.64	6.83314	71.74	12.8021	71.74	12.9235	71.74	24.2431	71.74	24.4354	71.74	42.9925	71.74	43.0625	71.74	12.8331	71.74	12.9819
71.84	3.3809	71.84	3.38468	71.74	6.7891	71.74	6.83382	71.84	12.7982	71.84	12.9246	71.84	24.2412	71.84	24.4369	71.84	42.9866	71.84	43.0638	71.84	12.8331	71.84	12.983
71.94	3.39001	71.94	3.38505	71.84	6.7891	71.84	6.8345	71.94	12.7995	71.94	12.9257	71.94	24.2503	71.94	24.4384	71.94	42.9899	71.94	43.0651	71.94	12.8364	71.94	12.9841
72.04	3.38611	72.04	3.38542	71.94	6.79236	71.94	6.83518	72.04	12.8054	72.04	12.9268	72.04	24.2503	72.04	24.4399	72.04	42.9938	72.04	43.0664	72.04	12.8364	72.04	12.9852
72.14	3.38416	72.14	3.38579	72.04	6.79236	72.04	6.83585	72.14	12.8015	72.14	12.9279	72.14	24.2601	72.14	24.4414	72.14	42.9996	72.14	43.0678	72.14	12.8364	72.14	12.9863
72.24	3.39001	72.24	3.38616	72.14	6.79236	72.14	6.83652	72.24	12.7956	72.24	12.929	72.24	24.2562	72.24	24.4429	72.24	43.0094	72.24	43.0691	72.24	12.8364	72.24	12.9874
72.34	3.39132	72.34	3.38652	72.24	6.80212	72.24	6.83718	72.34	12.8008	72.34	12.9301	72.34	24.2555	72.34	24.4443	72.34	43.0107	72.34	43.0703	72.34	12.8377	72.34	12.9885
72.44	3.39327	72.44	3.38688	72.34	6.79757	72.34	6.83784	72.44	12.8086	72.44	12.9312	72.44	24.2594	72.44	24.4458	72.44	43.0127	72.44	43.0716	72.44	12.8396	72.44	12.9896
72.54	3.39327	72.54	3.38724	72.44	6.80538	72.44	6.8385	72.54	12.8086	72.54	12.9323	72.54	24.2536	72.54	24.4472	72.54	43.0127	72.54	43.0729	72.54	12.8396	72.54	12.9907
72.64	3.39327	72.64	3.3876	72.54	6.80538	72.54	6.83915	72.64	12.8086	72.64	12.9333	72.64	24.2536	72.64	24.4486	72.64	43.0127	72.64	43.0742	72.64	12.8396	72.64	12.9917
72.74	3.38155	72.74	3.38796	72.64	6.80538	72.64	6.8398	72.74	12.8086	72.74	12.9344	72.74	24.2575	72.74	24.45	72.74	43.0127	72.74	43.0754	72.74	12.8396	72.74	12.9928
72.84	3.38155	72.84	3.38831	72.74	6.80538	72.74	6.84045	72.84	12.8086	72.84	12.9355	72.84	24.2594	72.84	24.4515	72.84	43.0087	72.84	43.0766	72.84	12.8396	72.84	12.9939
72.94	3.38416	72.94	3.38867	72.84	6.80538	72.84	6.84109	72.94	12.8112	72.94	12.9365	72.94	24.2562	72.94	24.4529	72.94	43.0055	72.94	43.0779	72.94	12.8422	72.94	12.9949
73.04	3.38676	73.04	3.38902	72.94	6.80798	72.94	6.84173	73.04	12.8138	73.04	12.9375	73.04	24.2724	73.04	24.4543	73.04	43.0081	73.04	43.0791	73.04	12.8448	73.04	12.9959
73.14	3.38416	73.14	3.38936	73.04	6.81059	73.04	6.84237	73.14	12.8151	73.14	12.9386	73.14	24.2796	73.14	24.4556	73.14	43.0094	73.14	43.0803	73.14	12.8461	73.14	12.997
73.24	3.3783	73.24	3.38971	73.14	6.81189	73.14	6.843	73.24	12.8151	73.24	12.9396	73.24	24.2796	73.24	24.457	73.24	43.0094	73.24	43.0815	73.24	12.8461	73.24	12.998
73.34	3.3796	73.34	3.39006	73.24	6.80212	73.24	6.84363	73.34	12.8164	73.34	12.9406	73.34	24.2809	73.34	24.4584	73.34	43.0107	73.34	43.0827	73.34	12.8377	73.34	12.999
73.44	3.38155	73.44	3.3904	73.34	6.81319	73.34	6.84425	73.44	12.8184	73.44	12.9417	73.44	24.2829	73.44	24.4597	73.44	43.0127	73.44	43.0839	73.44	12.8494	73.44	13.0001
73.54	3.38611	73.54	3.39074	73.44	6.81515	73.44	6.84487	73.54	12.8229	73.54	12.9427	73.54	24.2874	73.54	24.4611	73.54	43.027	73.54	43.0851	73.54	12.8539	73.54	13.0011
73.64	3.38806	73.64	3.39108	73.54	6.8197	73.54	6.84549	73.64	12.8249	73.64	12.9437	73.64	24.2991	73.64	24.4624	73.64	43.0289	73.64	43.0862	73.64	12.8559	73.64	13.0021
73.74	3.38806	73.74	3.39142	73.64	6.82166	73.64	6.8461	73.74	12.8249	73.74	12.9447	73.74	24.2991	73.74	24.4638	73.74	43.0289	73.74	43.0874	73.74	12.852	73.74	13.0031
73.84	3.38481	73.84	3.39175	73.74	6.81189	73.74	6.84671	73.84	12.8334	73.84	12.9457	73.84	24.292	73.84	24.4651	73.84	43.0354	73.84	43.0885	73.84	12.8429	73.84	13.0041
73.94	3.37699	73.94	3.39209	73.84	6.80863	73.84	6.84732	73.94	12.8353	73.94	12.9466	73.94	24.2978	73.94	24.4664	73.94	43.0374	73.94	43.0897	73.94	12.8448	73.94	13.005
74.04	3.37765	74.04	3.39242	73.94	6.81529	73.94	6.84793	74.04	12.836	74.04	12.9476	74.04	24.2985	74.04	24.4677	74.04	43.0439	74.04	43.0908	74.04	12.8455	74.04	13.006
74.14	3.38155	74.14	3.39275	74.04	6.82296	74.04	6.84853	74.14	12.8399	74.14	12.9486	74.14	24.3024	74.14	24.469	74.14	43.042	74.14	43.0919	74.14	12.8533	74.14	13.007
74.24	3.3783	74.24	3.39308	74.14	6.82686	74.14	6.84912	74.24	12.8366	74.24	12.9496	74.24	24.2952	74.24	24.4703	74.24	43.0387	74.24	43.093	74.24	12.8559	74.24	13.008
74.34	3.3783	74.34	3.3934	74.24	6.82361	74.24	6.84972	74.34	12.8327	74.34	12.9505	74.34	24.2894	74.34	24.4716	74.34	43.0387	74.34	43.0941	74.34	12.8559	74.34	13.0089
74.44	3.37986	74.44	3.39373	74.34	6.82361	74.34	6.85031	74.44	12.8382	74.44	12.9515	74.44	24.2909	74.44	24.4728	74.44	43.0403	74.44	43.0952	74.44	12.8575	74.44	13.0099
74.54	3.39197	74.54	3.39405	74.44	6.82517	74.44	6.8509	74.54	12.8405	74.54	12.9525	74.54	24.2933	74.54	24.4741	74.54	43.0387	74.54	43.0963	74.54	12.8598	74.54	13.0109
74.64	3.39327	74.64	3.39437	74.54	6.82751	74.54	6.85148	74.64	12.8418	74.64	12.9534	74.64	24.2985	74.64	24.4754	74.64	43.0439	74.64	43.0974	74.64	12.8611	74.64	13.0118
74.74	3.39001	74.74	3.39469	74.64	6.82882	74.64	6.85206	74.74	12.8425	74.74	12.9543	74.74	24.305	74.74	24.4766	74.74	43.0446	74.74	43.0985	74.74	12.8618	74.74	13.0127
74.84	3.3835	74.84	3.39501	74.74	6.8197	74.74	6.85264	74.84	12.8418	74.84	12.9553	74.84	24.3004	74.84	24.4778	74.84	43.0556	74.84	43.0995	74.84	12.8572	74.84	13.0137
74.94	3.38155	74.94	3.39533	74.84	6.82412	74.84	6.85322	74.94	12.8496	74.94	12.9562	74.94	24.2965	74.94	24.4791	74.94	43.0537	74.94	43.1006	74.94	12.8494	74.94	13.0146
75.04	3.38155	75.04	3.39564	74.94	6.81984	74.94	6.85379	75.04	12.8457	75.04	12.9571	75.04	24.3024	75.04	24.4803	75.04	43.0537	75.04	43.1017	75.04	12.8396	75.04	13.0155
75.14	3.38155	75.14	3.39595	75.04	6.82216	75.04	6.85436	75.14	12.8399	75.14	12.9581	75.14	24.3122	75.14	24.4815	75.14	43.0537	75.14	43.1027	75.14	12.8396	75.14	13.0165
75.24	3.38025	75.24	3.39627	75.14	6.81515	75.14	6.85492	75.24	12.8386	75.24	12.959	75.24	24.3069	75.24	24.4827	75.24	43.0524	75.24	43.1037	75.24	12.8383	75.24	13.0174
75.34	3.3783	75.34	3.39657	75.24	6.81854	75.24	6.85548	75.34	12.8464	75.34	12.9599	75.34	24.2991	75.34	24.4839	75.34	43.0563	75.34	43.1047	75.34	12.8364	75.34	13.0183
75.44	3.3796	75.44	3.39688	75.34	6.82361	75.34	6.85604	75.44	12.8477	75.44	12.9608	75.44	24.3004	75.44	24.4851	75.44	43.0517	75.44	43.1058	75.44	12.8474	75.44	13.0192
75.54	3.37634	75.54	3.39719	75.44	6.82021	75.44	6.8566	75.54	12.8483	75.54	12.9617	75.54	24.3011	75.54	24.4863	75.54	43.0621	75.54	43.1068	75.54	12.8481	75.54	13.0201
75.64	3.36983	75.64	3.39749	75.54	6.81384	75.54	6.85715	75.64	12.8477	75.64	12.9626	75.64	24.3122	75.64	24.4875	75.64	43.0615	75.64	43.1078	75.64	12.8474	75.64	13.021
75.74	3.36853	75.74	3.3978	75.64	6.81319	75.64	6.8577	75.74	12.8561	75.74	12.9635	75.74	24.3109	75.74	24.4886	75.74	43.0602	75.74	43.1088	75.74	12.8461	75.74	13.0219
75.84	3.37178	75.84	3.3981	75.74	6.82166	75.74	6.85825	75.84	12.8555	75.84	12.9644	75.84	24.3141	75.84	24.4898	75.84	43.0587	75.84	43.1097	75.84	12.8494	75.84	13.0228
75.94	3.37179	75.94	3.3984	75.84	6.82491	75.84	6.85879	75.94	12.8496	75.94	12.9652	75.94	24.3141	75.94	24.491	75.94	43.0517	75.94	43.1107	75.94	12.8494	75.94	13.0236
76.04	3.37179	76.04	3.39869	75.94	6.821	75.94	6.85933	76.04	12.8496	76.04	12.9661	76.04	24.3141	76.04	24.4921	76.04	43.0615	76.04	43.1117	76.04	12.8533	76.04	13.0245
76.14	3.37113	76.14	3.39899	76.04	6.81514	76.04	6.85987	76.14	12.8587	76.14	12.967	76.14	24.3232	76.14	24.4932	76.14	43.0608	76.14	43.1127	76.14	12.8585	76.14	13.0254
76.24	3.38676	76.24	3.39929	76.14	6.81449	76.14	6.8604	76.24	12.8626	76.24	12.9678	76.24	24.3232	76.24	24.4944	76.24	43.0745	76.24	43.1136	76.24	12.8585	76.24	13.0262
76.34	3.38806	76.34	3.39958	76.24	6.8184	76.24	6.86093	76.34	12.86	76.34	12.9687	76.34	24.3187	76.34	24.4955	76.34	43.0758	76.34	43.1146	76.34	12.8539	76.34	13.0271
76.44	3.39001	76.44	3.39987	76.34	6.82947	76.34	6.86146	76.44	12.8561	76.44	12.9696	76.44	24.3206	76.44	24.4966	76.44	43.0778	76.44	43.1155	76.44	12.8559	76.44	13.028
76.54	3.38741	76.54	3.40016	76.44	6.83142	76.44	6.86199	76.54	12.8535	76.54	12.9704	76.54	24.318	76.54	24.4977	76.54	43.0752	76.54	43.1164	76.54	12.8631	76.54	13.0288
76.64	3.38546	76.64	3.40045	76.54	6.82882	76.54	6.86251	76.64	12.8555	76.64	12.9713	76.64	24.3297	76.64	24.4988	76.64	43.0732	76.64	43.1174	76.64	12.8552	76.64	13.0297
76.74	3.3796	76.74	3.40074	76.64	6.82686	76.64	6.86303	76.74	12.8653	76.74	12.9721	76.74	24.3297	76.74	24.4999	76.74	43.0673	76.74	43.1183	76.74	12.865	76.74	13.0305
76.84	3.3809	76.84	3.40102	76.74	6.821	76.74	6.86355	76.84	12.8619	76.84	12.9729	76.84	24.331	76.84	24.501	76.84	43.0784	76.84	43.1192	76.84	12.8616	76.84	13.0313
